s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
280.1272345,89678.6430395,43157.5663832,-1.6024063,-0.0882935,9.6515113,-1.6000000
281.0326008,89678.5786108,43156.6633123,-1.6832352,-0.0940789,9.5002368,-1.6000000
281.9281019,89678.4411520,43155.7784240,-1.7687831,-0.1007683,9.3482028,-1.6000000
282.8110725,89678.2291343,43154.9212860,-1.8604568,-0.1079248,9.1958354,-1.6000000
283.6821064,89677.9407262,43154.0993852,-1.9586322,-0.1148264,9.0430128,-1.6000000
284.5455857,89677.5740047,43153.3176488,-2.0625202,-0.1202325,8.8889227,-0.8829918
285.4061486,89677.1278771,43152.5817558,-2.1704401,-0.1225904,8.8030226,0.5655441
286.2657369,89676.6046910,43151.8997232,-2.2807985,-0.1210714,8.8580741,2.1634498
287.1255528,89676.0088429,43151.2798454,-2.3882521,-0.1155907,9.0656392,2.5000000
287.9890497,89675.3493735,43150.7224166,-2.4876429,-0.1063291,9.3007149,2.5000000
288.8611635,89674.6328681,43150.2252218,-2.5772611,-0.0940708,9.5322541,2.5000000
289.7468376,89673.8654453,43149.7830898,-2.6554277,-0.0802029,9.7617743,2.5000000
290.6512457,89673.0512337,43149.3893723,-2.7215182,-0.0658645,9.9907096,2.5000000
291.5788913,89672.1934231,43149.0362613,-2.7752203,-0.0518184,10.2202009,1.7434299
292.5315280,89671.2962377,43148.7159880,-2.8168252,-0.0386442,10.3814362,-1.6000000
293.5073870,89670.3660321,43148.4209991,-2.8469769,-0.0266787,10.2299300,-1.6000000
294.5010794,89669.4116908,43148.1441288,-2.8665014,-0.0160167,10.0733139,-1.6000000
295.5049822,89668.4435960,43147.8783971,-2.8763733,-0.0064276,9.9125760,-1.6000000
296.5131454,89667.4699836,43147.6167260,-2.8776871,0.0026496,9.7484892,-1.6000000
297.5237741,89666.4946993,43147.3517900,-2.8710791,0.0120744,9.5811810,-1.6000000
298.5354959,89665.5212053,43147.0763081,-2.8559739,0.0229163,9.4107130,-1.6000000
299.5399519,89664.5602963,43146.7837573,-2.8304250,0.0362293,9.2383581,-1.6000000
300.5204622,89663.6318001,43146.4686462,-2.7916442,0.0526427,9.0669525,-1.6000000
301.4612221,89662.7559612,43146.1252289,-2.7369555,0.0720342,8.8993930,-1.6000000
302.3579035,89661.9435899,43145.7456363,-2.6645159,0.0932139,8.7366936,-1.6000000
303.2170130,89661.1975196,43145.3196689,-2.5740123,0.1138395,8.5779173,-1.6000000
304.0481021,89660.5201610,43144.8381148,-2.4665573,0.1303149,8.4214714,-1.6000000
304.8623671,89659.9151467,43144.2931512,-2.3464480,0.1390596,8.2653211,0.0768479
305.6742571,89659.3837456,43143.6793286,-2.2197426,0.1388061,8.2728663,2.5000000
306.4975044,89658.9289891,43142.9930832,-2.0986192,0.1304575,8.5180134,2.5000000
307.3404175,89658.5459280,43142.2422393,-1.9922670,0.1160244,8.7619129,2.5000000
308.2054482,89658.2311250,43141.4365240,-1.9007475,0.0985687,9.0053468,2.5000000
309.0912186,89657.9791748,43140.5873419,-1.8232025,0.0811568,9.2479794,2.5000000
309.9970714,89657.7839785,43139.7027698,-1.7581116,0.0650303,9.4896990,2.5000000
310.9270448,89657.6374525,43138.7844122,-1.7051848,0.0501682,9.7316111,2.5000000
311.8866626,89657.5308725,43137.8307315,-1.6646381,0.0364682,9.9750861,2.5000000
312.8745435,89657.4549909,43136.8457692,-1.6365909,0.0239618,10.2196746,2.5000000
313.8795312,89657.3998551,43135.8422951,-1.6202900,0.0127670,10.4626329,2.5000000
314.8878310,89657.3553880,43134.8349762,-1.6142174,0.0026962,10.7008498,2.5000000
315.8923486,89657.3124838,43133.8313753,-1.6167608,-0.0071325,10.9330130,-0.7171306
316.8943755,89657.2631911,43132.8305616,-1.6272720,-0.0188278,10.8670882,-1.6000000
317.8903195,89657.1997101,43131.8366428,-1.6469954,-0.0357646,10.7194489,-1.6000000
318.8518868,89657.1141867,43130.8788863,-1.6799102,-0.0820876,10.5749501,-1.6000000
319.7344811,89656.9989296,43130.0038500,-1.7343415,-0.0790611,10.4405588,-1.6000000
320.5236194,89656.8421617,43129.2304400,-1.8185480,-0.0736830,10.3189159,-16.8954805
