s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
277.6565050, 89663.4440720, 43165.0611237, -0.3431331, -0.0161340, 8.7904852, 0.0238484
278.6552694, 89663.7990955, 43166.0033598, -0.3887933, -0.0846053, 8.7931944, -5.3626454
279.6540338, 89664.2782074, 43167.0187962, -0.4967831, -0.1043352, 8.1613865, -4.7831971
280.6527982, 89664.7593755, 43167.8142530, -0.5876289, -0.0801554, 7.5533870, -3.2834974
281.6515626, 89665.2920474, 43168.5537656, -0.6783947, -0.1773094, 7.1059676, -0.2344985
282.6503270, 89665.9841700, 43169.2451234, -0.9036778, -0.2398736, 7.0729313, -0.2344985
283.6490914, 89666.8317866, 43169.7781050, -1.0978002, -0.1453855, 7.0397400, 4.5626920
284.6478558, 89667.7629621, 43170.1778914, -1.2295947, -0.1259393, 7.6597682, 4.3358578
285.6466202, 89668.7528612, 43170.4539371, -1.3754582, -0.1699424, 8.2056718, 0.1019687
286.6453847, 89669.7783597, 43170.5575335, -1.5650092, -0.1776811, 8.2180737, -0.3165784
287.6441491, 89670.7572974, 43170.4849676, -1.7151457, -0.1207588, 8.1795086, 3.6070934
288.6429135, 89671.6954726, 43170.3038018, -1.8017336, -0.0918774, 8.6086952, 4.8436082
289.6416779, 89672.6122417, 43170.0372010, -1.9125598, -0.1337374, 9.1534081, 0.4020894
290.6404423, 89673.5605946, 43169.6214587, -2.0556083, -0.1357313, 9.1971770, 0.1222487
291.6392067, 89674.4101026, 43169.1037067, -2.1739462, -0.0998957, 9.2104430, 3.1279711
292.6379711, 89675.2133965, 43168.4927893, -2.2657421, -0.0859902, 9.5436090, 3.7410287
293.6367355, 89675.9688241, 43167.8040297, -2.3556057, -0.0932445, 9.9274008, 2.3484764
294.6354999, 89676.6480691, 43167.0527603, -2.4602034, -0.1084752, 10.1609269, 0.3165782
295.6342643, 89677.2317386, 43166.2492578, -2.5649291, -0.0988759, 10.1919973, 1.2421610
296.6330287, 89677.7311091, 43165.4005018, -2.6502411, -0.0723822, 10.3130045, 3.8030187
297.6317931, 89678.1714698, 43164.5124672, -2.7087891, -0.0522125, 10.6749567, 4.7658373
298.6305575, 89678.5668031, 43163.5960862, -2.7595158, -0.0503218, 11.1119125, 4.7212128
299.6293219, 89678.9189406, 43162.6500960, -2.8115067, -0.0535355, 11.5284586, 3.1439429
300.6280863, 89679.2208124, 43161.6799770, -2.8694226, -0.0585746, 11.7976893, -4.4005513
301.6268508, 89679.4695136, 43160.6738963, -2.9286205, -0.0559038, 11.4190738, -5.2487394
302.6256152, 89679.6518460, 43159.7026345, -2.9832861, -0.0550472, 10.9503761, -5.5433729
303.6243796, 89679.7787865, 43158.7419938, -3.0382634, -0.0640109, 10.4325304, -3.3375332
304.6231440, 89679.8456835, 43157.7381376, -3.1161575, -0.0894716, 10.1079608, -2.8758341
305.6219084, 89679.8252723, 43156.7589118, 3.0728510, -0.0993107, 9.8196899, -2.7606769
306.6206728, 89679.7105730, 43155.7877579, 2.9739225, -0.1063170, 9.5347668, -1.7501611
307.6194372, 89679.4896653, 43154.8144438, 2.8602905, -0.1219414, 9.3496407, -0.4059603
308.6182016, 89679.1451265, 43153.8597898, 2.7270244, -0.1385603, 9.3061734, -0.4059603
309.6169660, 89678.6910719, 43152.9852376, 2.6022810, -0.1150268, 9.2625022, 1.7292340
310.6157304, 89678.1308728, 43152.1548099, 2.4972524, -0.0953632, 9.4471234, 3.0706610
311.6144948, 89677.4908960, 43151.3788791, 2.4083760, -0.0871650, 9.7663645, 3.2389384
312.6132592, 89676.7953200, 43150.6737167, 2.3155867, -0.0999363, 10.0921627, 1.3438844
313.6120236, 89676.0257576, 43150.0348631, 2.2099048, -0.1107935, 10.2242944, -0.0719463
314.6107880, 89675.1841441, 43149.4809620, 2.0957217, -0.1107538, 10.2172639, -0.0512058
315.6095524, 89674.2873226, 43149.0248267, 1.9877887, -0.1054384, 10.2122571, 0.5149434
316.6083168, 89673.3526189, 43148.6689132, 1.8805929, -0.1106496, 10.2624953, -0.1471681
317.6070813, 89672.3691574, 43148.4157428, 1.7658569, -0.1032045, 10.2481626, 0.6686641
318.6058457, 89671.3554499, 43148.2638500, 1.6801406, -0.0625177, 10.3131233, 4.8014351
319.6046101, 89670.3945857, 43148.1803808, 1.6429081, -0.0114448, 10.7680787, 4.7564773
320.6033745, 89669.4450531, 43148.1102107, 1.6503791, 0.0189354, 11.2005678, 4.7119404
321.6021389, 89668.4766878, 43148.0216756, 1.6752116, 0.0290425, 11.6131372, 4.6678205
322.6009033, 89667.4630467, 43147.9007427, 1.7026167, 0.0211957, 12.0078750, 4.6241138
323.5996677, 89666.5069683, 43147.7657971, 1.7179638, 0.0120030, 12.3865193, -4.0644447
324.5984321, 89665.4902684, 43147.6095757, 1.7278167, 0.0076468, 12.0543360, -11.5695654
325.5971965, 89664.4623050, 43147.4431309, 1.7345190, 0.0076215, 11.0542515, -9.0569929
326.5959609, 89663.4294187, 43147.2638950, 1.7551252, 0.0329571, 10.2031795, -6.3889786
327.5947253, 89662.4550327, 43147.0605070, 1.8035155, 0.0661157, 9.5573376, -3.2187796
328.5934897, 89661.5411473, 43146.8070970, 1.8859694, 0.1081017, 9.2148303, -2.3153821
329.5922541, 89660.5743614, 43146.4272964, 2.0072650, 0.1253109, 8.9603602, -1.5337813
330.5910185, 89659.7136051, 43145.9564646, 2.1378475, 0.1402177, 8.7877348, -0.3586308
331.5897829, 89658.9420279, 43145.3861718, 2.2794897, 0.1568465, 8.7468799, -0.3586308
332.5885474, 89658.2526832, 43144.6955919, 2.4341896, 0.1538907, 8.7058332, -0.0188824
333.5873118, 89657.6438723, 43143.8656677, 2.5775611, 0.1216610, 8.7036667, 2.4286201
334.5860762, 89657.1789304, 43143.0330156, 2.6847556, 0.1064263, 8.9780317, 3.0436681
335.5848406, 89656.7832190, 43142.1070185, 2.7906147, 0.1056249, 9.3104708, 2.4375874
336.5836050, 89656.4821805, 43141.1165054, 2.9040428, 0.1128613, 9.5683864, 1.2379331
337.5823694, 89656.2986650, 43140.1409588, 3.0029377, 0.0867931, 9.6967430, 3.3983696
338.5811338, 89656.1995423, 43139.1448633, 3.0780374, 0.0637683, 10.0406756, 4.8274289
339.5798982, 89656.1643944, 43138.1430264, 3.1316243, 0.0434798, 10.5099046, 4.7822277
340.5786626, 89656.1739583, 43137.1376458, -3.1148938, 0.0295448, 10.9549410, 4.7374497
341.5774270, 89656.2129677, 43136.1398365, -3.0925471, 0.0150941, 11.3786609, 4.6930910
342.5761914, 89656.2666589, 43135.1481138, -3.0849396, 0.0001482, 11.7833997, 4.6491476
343.5749558, 89656.3213946, 43134.1433157, -3.0916242, -0.0132825, 12.1710852, 4.6056157
344.5737202, 89656.3624691, 43133.1431878, -3.1117853, -0.0271773, 12.5433315, 4.5624914
345.5724846, 89656.3762660, 43132.1533213, 3.1371832, -0.0421920, 12.9015066, 2.4863120
346.5712490, 89656.3477795, 43131.1401120, 3.0875817, -0.0555878, 13.0925686, -0.7960557
347.5700134, 89656.2636143, 43130.1432411, 3.0246313, -0.0706609, 13.0317002, -27.1227871
348.5687779, 89656.1130130, 43129.1750199, 2.9471198, -0.0879077, 10.7539137, -2.1895713
