s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
277.3040779, 89663.4769131, 43164.9558598, -0.3935395, 0.0919423, 9.8055835, -2.9600765
278.3015746, 89663.8584415, 43166.0166665, -0.3083120, 0.0404208, 9.4996913, -4.1049219
279.2990713, 89664.1607478, 43166.9790801, -0.3215336, -0.0895524, 9.0584128, -4.7842493
280.2965680, 89664.4971773, 43167.7711486, -0.5388648, -0.4589521, 8.5152978, -7.8473916
281.2940647, 89665.1275245, 43168.4324534, -0.9489515, -0.2605147, 7.5402124, -4.9692912
282.2915613, 89665.9977267, 43168.9761857, -1.0330591, -0.0140976, 6.8513575, -0.5750075
283.2890580, 89666.8337905, 43169.4637475, -1.0552971, -0.0310192, 6.7671238, -0.5678943
284.2865547, 89667.7577147, 43169.9633634, -1.0989236, -0.0546004, 6.6828900, -0.3399656
285.2840514, 89668.7152957, 43170.4087367, -1.1817505, -0.1097613, 6.6319522, -0.0112468
286.2815481, 89669.6786484, 43170.7280111, -1.3339079, -0.1925019, 6.6302603, -0.0112440
287.2790448, 89670.6239584, 43170.8543882, -1.5522249, -0.2560070, 6.6285685, 1.7717237
288.2765414, 89671.5505154, 43170.7610384, -1.7852923, -0.2302831, 6.8900289, 2.5083486
289.2740381, 89672.4789887, 43170.4538405, -1.9877203, -0.1837861, 7.2440760, 2.6340125
290.2715348, 89673.4062409, 43169.9391178, -2.1601786, -0.1431140, 7.5981231, 2.2187304
291.2690315, 89674.1896702, 43169.3428744, -2.2737904, -0.0914630, 7.8840235, 2.2715691
292.2665282, 89674.9357561, 43168.6566361, -2.3501169, -0.0618675, 8.1663695, 2.3514884
293.2640249, 89675.6315442, 43167.9299554, -2.4026865, -0.0437840, 8.4487156, 2.4522565
294.2615215, 89676.3055811, 43167.1571581, -2.4476045, -0.0505204, 8.7334432, 2.5438046
295.2590182, 89676.9216940, 43166.3735566, -2.5052796, -0.0642918, 9.0193073, 2.6257279
296.2565149, 89677.4722107, 43165.5755374, -2.5709752, -0.0694267, 9.3051714, 2.5354328
297.2540116, 89677.9651067, 43164.7494242, -2.6350669, -0.0623308, 9.5731074, 2.5471857
298.2515083, 89678.4178256, 43163.8742796, -2.6917297, -0.0526468, 9.8349379, 2.6159129
299.2490050, 89678.8396469, 43162.9412474, -2.7406020, -0.0429307, 10.0967685, -1.1055457
300.2465016, 89679.2146643, 43162.0018890, -2.7834841, -0.0452039, 9.9869503, -2.3766266
301.2439983, 89679.5456524, 43161.0470026, -2.8342173, -0.0562189, 9.7466826, -2.3187532
302.2414950, 89679.8181124, 43160.0871865, -2.8989421, -0.0753134, 9.5064150, -2.5369884
303.2389917, 89680.0207743, 43159.0850988, -2.9889190, -0.0973135, 9.2363765, -2.7223932
304.2364884, 89680.1227998, 43158.0684511, -3.0973351, -0.1155702, 8.9375329, -2.6328616
305.2339850, 89680.1089494, 43157.1098982, 3.0649802, -0.1371961, 8.6386893, -1.4013565
306.2314817, 89679.9661004, 43156.1441040, 2.9228245, -0.1477703, 8.4753322, -0.8213430
307.2289784, 89679.6849698, 43155.1998894, 2.7849863, -0.1273824, 8.3781073, -0.7591705
308.2264751, 89679.2842231, 43154.2880782, 2.6760744, -0.0945270, 8.2872276, -0.4333423
309.2239718, 89678.8106214, 43153.4439589, 2.5843629, -0.0954730, 8.2349029, -0.4305976
310.2214685, 89678.2360944, 43152.6147869, 2.4863176, -0.0991664, 8.1825783, 0.5240883
311.2189651, 89677.5775788, 43151.8428243, 2.3845980, -0.0963732, 8.2462197, 2.1827118
312.2164618, 89676.8646715, 43151.1539918, 2.2953967, -0.0845353, 8.5061528, 2.2504465
313.2139585, 89676.0854154, 43150.5194242, 2.2141184, -0.0779994, 8.7660859, 2.2709229
314.2114552, 89675.2494130, 43149.9422088, 2.1368516, -0.0727565, 9.0207947, 2.2569200
315.2089519, 89674.3707544, 43149.4270820, 2.0663515, -0.0663228, 9.2669994, 2.3176888
316.2064486, 89673.4872172, 43148.9856593, 2.0022735, -0.0641344, 9.5132041, 2.6573336
317.2039452, 89672.5668487, 43148.5975840, 1.9362791, -0.0705493, 9.7878708, 3.0613504
318.2014419, 89671.6137534, 43148.2729706, 1.8603428, -0.0794313, 10.0950378, 3.1559387
319.1989386, 89670.6781404, 43148.0335443, 1.7819534, -0.0815708, 10.4022048, 3.9336120
320.1964353, 89669.7354919, 43147.8690193, 1.7065289, -0.0733621, 10.7728081, 4.1375008
321.1939320, 89668.7470396, 43147.7673909, 1.6434652, -0.0525362, 11.1493355, 1.5014149
322.1914287, 89667.7401411, 43147.7168367, 1.6035083, -0.0206368, 11.2828629, -3.0983332
323.1889253, 89666.7741094, 43147.6887515, 1.6018999, 0.0149183, 11.0055368, -3.0212305
324.1864220, 89665.7549991, 43147.6441843, 1.6318511, 0.0429770, 10.7282107, -4.0252828
325.1839187, 89664.7186391, 43147.5528781, 1.6891523, 0.0617950, 10.3471780, -6.4581130
326.1814154, 89663.7116176, 43147.4004668, 1.7535325, 0.0657872, 9.7046484, -6.0442326
327.1789121, 89662.7320929, 43147.1841522, 1.8247470, 0.0777731, 9.0621188, -5.4259234
328.1764088, 89661.8028683, 43146.9018115, 1.9106640, 0.1008675, 8.4437737, -1.6324874
329.1739054, 89660.8233735, 43146.4916339, 2.0274478, 0.1198973, 8.2486674, -1.5943253
330.1714021, 89659.9727807, 43146.0057591, 2.1559626, 0.1434400, 8.0535610, -1.1584918
331.1688988, 89659.2254572, 43145.4288637, 2.3053863, 0.1744164, 7.9087712, -0.3375745
332.1663955, 89658.5614286, 43144.7142341, 2.4801375, 0.1729213, 7.8660793, -0.3357473
333.1638922, 89658.0059276, 43143.8689745, 2.6313857, 0.1216861, 7.8233873, 2.1888934
334.1613889, 89657.5859760, 43143.0177972, 2.7307341, 0.0926867, 8.0976674, 2.4665395
335.1588855, 89657.2255651, 43142.0793630, 2.8172067, 0.0813834, 8.3960078, 2.5602264
336.1563822, 89656.9353828, 43141.0801987, 2.9003928, 0.0787165, 8.6948595, 2.6987428
337.1538789, 89656.7348182, 43140.1117504, 2.9725285, 0.0675518, 8.9991419, 2.7915630
338.1513756, 89656.5984009, 43139.1212319, 3.0354508, 0.0586563, 9.3034244, 2.9009867
339.1488723, 89656.5202137, 43138.1197181, 3.0907547, 0.0515704, 9.6094305, 3.9152512
340.1463690, 89656.4925602, 43137.1211529, 3.1344367, 0.0358336, 10.0075998, 4.0741879
341.1438656, 89656.5006281, 43136.1235127, -3.1208981, 0.0199879, 10.4057692, 4.2331246
342.1413623, 89656.5285241, 43135.1279976, -3.1088975, 0.0040855, 10.8039385, 0.4320650
343.1388590, 89656.5611186, 43134.1230214, -3.1117086, -0.0095827, 10.8437565, 0.1655052
344.1363557, 89656.5838864, 43133.1238821, -3.1282604, -0.0237040, 10.8589703, 0.1657373
345.1338524, 89656.5830626, 43132.1349438, 3.1240932, -0.0388839, 10.8741842, 0.0172356
346.1313491, 89656.5432875, 43131.1175542, 3.0794280, -0.0484550, 10.8757651, 0.0000000
347.1288457, 89656.4551252, 43130.1204207, 3.0254791, -0.0598955, 10.8757651, -14.4285155
348.1263424, 89656.3124029, 43129.1596191, 2.9603292, -0.0750141, 9.4603104, -3.5607509
