s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
277.7308488, 89669.5983425, 43169.9368164, -1.5682513, -0.1717002, 7.3915719, 2.3629997
278.7298806, 89670.5364572, 43169.8971149, -1.6188243, 0.0700710, 7.7043338, 1.3499775
279.7289124, 89671.4313937, 43169.8610845, -1.6339537, -0.1097868, 7.8774425, -0.2881795
280.7279443, 89672.4338604, 43169.7206024, -1.8003602, -0.1951908, 7.8408098, -0.2881795
281.7269761, 89673.4222271, 43169.3819032, -1.9919333, -0.1419984, 7.8040052, 3.0664606
282.7260079, 89674.3013545, 43168.9234817, -2.1027147, -0.0908703, 8.1871534, 4.9857993
283.7250398, 89675.1715855, 43168.3590199, -2.1872302, -0.0763567, 8.7744758, 4.9391027
284.7240716, 89675.9719805, 43167.7434077, -2.2674187, -0.0873027, 9.3198748, 4.0097245
285.7231034, 89676.7494002, 43167.0229015, -2.3731471, -0.1102789, 9.7402131, 1.0929315
286.7221352, 89677.3879887, 43166.2847857, -2.4838773, -0.1119335, 9.8516749, 0.6812878
287.7211671, 89677.9311143, 43165.5034638, -2.5805480, -0.0903955, 9.9205219, 2.6422364
288.7201989, 89678.4022199, 43164.6750335, -2.6691601, -0.0945204, 10.1831288, 1.7125305
289.7192307, 89678.8134078, 43163.7673697, -2.7630309, -0.0929050, 10.3497757, 1.5461027
290.7182626, 89679.1545786, 43162.7736487, -2.8575436, -0.0855842, 10.4979554, 2.0514214
291.7172944, 89679.3972960, 43161.7989369, -2.9352993, -0.0720315, 10.6913955, 3.2305616
292.7163262, 89679.5698100, 43160.7939246, -3.0080111, -0.0727482, 10.9891222, 1.7200537
293.7153581, 89679.6644040, 43159.8088691, -3.0862798, -0.0886060, 11.1443969, -1.5076623
294.7143899, 89679.6702101, 43158.7531041, 3.0979113, -0.0878302, 11.0084140, -1.0619635
295.7134217, 89679.5857927, 43157.7440230, 3.0241980, -0.0529552, 10.9116134, -5.7036473
296.7124535, 89679.4636460, 43156.8342619, 3.0016799, 0.0102534, 10.3762737, -6.3768389
297.7114854, 89679.3214175, 43155.8524167, 2.9803205, -0.0639250, 9.7429835, -0.8477499
298.7105172, 89679.1205330, 43154.8872634, 2.8823603, -0.1243059, 9.6556651, -0.6861520
299.7095490, 89678.8170675, 43153.9720497, 2.7617018, -0.1204900, 9.5844088, -1.3203454
300.7085809, 89678.3947139, 43153.0736504, 2.6422349, -0.1223528, 9.4457799, -0.4143509
301.7076127, 89677.8336510, 43152.1894117, 2.5077716, -0.1357545, 9.4018540, -0.4143509
302.7066445, 89677.1972284, 43151.4332430, 2.3781397, -0.1256118, 9.3577219, 0.5900865
303.7056764, 89676.4620211, 43150.7543514, 2.2554951, -0.1204865, 9.4205090, 0.8913101
304.7047082, 89675.6423746, 43150.1644072, 2.1335957, -0.1218111, 9.5145617, 0.5484792
305.7037400, 89674.7407082, 43149.6681770, 2.0175408, -0.1037705, 9.5719789, 2.0627762
306.7027718, 89673.8106022, 43149.2788500, 1.9185114, -0.0942016, 9.7849036, 2.5319332
307.7018037, 89672.8934775, 43148.9924317, 1.8282654, -0.0951555, 10.0400848, 1.9354922
308.7008355, 89671.8687153, 43148.7705745, 1.7469115, -0.0540537, 10.2308621, 4.8093568
309.6998673, 89670.9074166, 43148.6155018, 1.7258650, 0.0154489, 10.6901796, 4.7643128
310.6988992, 89669.9824738, 43148.4547807, 1.7621258, 0.0327602, 11.1265152, 4.7196906
311.6979310, 89669.0337725, 43148.2615621, 1.7753384, -0.0037181, 11.5425120, 4.6754863
312.6969628, 89668.0056752, 43148.0551252, 1.7593761, -0.0195955, 11.9403309, 4.6316961
313.6959947, 89667.0800576, 43147.8848403, 1.7482334, -0.0056986, 12.3217664, -4.2568358
314.6950265, 89666.0804415, 43147.7068953, 1.7471713, 0.0030976, 11.9716539, -11.2599749
315.6940583, 89665.0443989, 43147.5190534, 1.7544849, 0.0108124, 10.9919221, -8.7412264
316.6930901, 89664.0213578, 43147.3188039, 1.7782111, 0.0362169, 10.1664558, -6.0197685
317.6921220, 89663.0335981, 43147.0864862, 1.8310885, 0.0701676, 9.5566178, -1.7849520
318.6911538, 89662.1138908, 43146.8007303, 1.9211235, 0.1210817, 9.3681639, -0.9780039
319.6901856, 89661.1628541, 43146.3755990, 2.0620875, 0.1331364, 9.2632814, -0.4244967
320.6892175, 89660.3098732, 43145.8462730, 2.1869326, 0.1129470, 9.2173863, -2.2378984
321.6882493, 89659.5765414, 43145.2722593, 2.2784124, 0.0935582, 8.9715521, -0.3737901
322.6872811, 89658.8720939, 43144.5962706, 2.4023234, 0.1504855, 8.9298315, -0.3737901
323.6863130, 89658.2509945, 43143.8026493, 2.5485489, 0.1270277, 8.8879150, 1.5951544
324.6853448, 89657.7665734, 43142.9924469, 2.6529732, 0.1010058, 9.0654428, 3.3138824
325.6843766, 89657.3380654, 43142.0787551, 2.7529967, 0.0999061, 9.4235663, 2.7117154
326.6834084, 89656.9930923, 43141.0854460, 2.8639074, 0.1099988, 9.7067905, 1.1940514
327.6824403, 89656.7698699, 43140.1222959, 2.9594494, 0.0836751, 9.8289151, 3.4635068
328.6814721, 89656.6259237, 43139.1316403, 3.0312485, 0.0603017, 10.1748651, 4.8147131
329.6805039, 89656.5418429, 43138.1271762, 3.0814533, 0.0397678, 10.6371041, 4.7696188
330.6795358, 89656.4994464, 43137.1277090, 3.1147895, 0.0268469, 11.0760094, 4.7249469
331.6785676, 89656.4839050, 43136.1286930, 3.1351175, 0.0138324, 11.4942912, 4.6806935
332.6775994, 89656.4821639, 43135.1310147, -3.1407825, 0.0007524, 11.8941605, 4.6368544
333.6766313, 89656.4812913, 43134.1239129, 3.1370220, -0.0114155, 12.2774502, 4.5934260
334.6756631, 89656.4689096, 43133.1226407, 3.1193146, -0.0241160, 12.6457005, 4.5504043
335.6746949, 89656.4328316, 43132.1329588, 3.0887163, -0.0379276, 13.0002207, 4.5077856
336.6737267, 89656.3567799, 43131.1124927, 3.0436753, -0.0501577, 13.3421356, 2.2297700
337.6727586, 89656.2311675, 43130.1167736, 2.9859261, -0.0657650, 13.5080644, -37.0332695
338.6717904, 89656.0477911, 43129.1664606, 2.9126072, -0.0869469, 10.4150359, -2.9823457
